file,"Date","Max_TemperatureC","Mean_TemperatureC","Min_TemperatureC","Dew_PointC","MeanDew_PointC","Min_DewpointC","Max_Humidity","Mean_Humidity","Min_Humidity","Max_Sea_Level_PressurehPa","Mean_Sea_Level_PressurehPa","Min_Sea_Level_PressurehPa","Max_VisibilityKm","Mean_VisibilityKm","Min_VisibilitykM","Max_Wind_SpeedKm_h","Mean_Wind_SpeedKm_h","Max_Gust_SpeedKm_h","Precipitationmm","CloudCover","Events","WindDirDegrees"
Bremen,2013-05-31,22,17,13,14,12,9,94,74,43,1009,1007,1005,26,11,5,34,21,NA,0,3,"",342
Bremen,2013-06-01,12,11,10,12,10,7,100,94,82,1018,1013,1009,14,6,1,34,24,53,0,7,"Rain",312
Bremen,2013-06-02,14,11,8,7,6,4,87,69,45,1026,1022,1018,31,13,10,37,27,55,0,6,"",325
Bremen,2013-06-03,15,11,6,8,7,5,100,74,52,1027,1026,1025,31,13,10,32,19,47,0,4,"",318
Bremen,2013-06-04,21,14,8,11,9,1,100,67,32,1026,1022,1020,31,10,1,24,14,NA,0,4,"Fog",357
Bremen,2013-06-05,22,15,8,10,7,1,76,51,29,1022,1020,1019,31,11,10,19,10,NA,0,3,"",108
Bremen,2013-06-06,23,16,9,11,8,5,82,53,23,1022,1021,1020,31,24,10,19,8,NA,0,6,"",117
Bremen,2013-06-07,24,17,11,12,9,6,88,53,24,1022,1021,1020,26,26,26,21,11,NA,0,NA,"",30
Bremen,2013-06-08,21,16,12,12,10,8,88,70,46,1021,1019,1016,31,16,10,26,14,39,0,1,"",350
Bremen,2013-06-09,19,14,11,11,9,8,82,69,46,1016,1013,1011,31,13,10,23,14,NA,0,5,"",2
Bremen,2013-06-10,20,12,5,11,8,5,100,71,39,1015,1012,1011,31,15,10,19,11,NA,0,5,"",313
Bremen,2013-06-11,20,13,7,9,8,6,100,70,35,1018,1016,1015,31,16,10,14,8,NA,0,4,"Fog",306
Bremen,2013-06-12,24,17,9,15,12,7,93,70,44,1018,1016,1014,31,16,9,29,11,39,0,6,"Rain",163
Bremen,2013-06-13,22,17,12,18,16,11,100,87,68,1015,1012,1011,31,11,5,26,13,NA,3.05,7,"Rain",221
Bremen,2013-06-14,18,15,12,12,11,9,94,74,47,1019,1016,1013,31,13,10,29,19,NA,0,6,"Rain",229
Bremen,2013-06-15,21,15,9,14,9,4,94,69,31,1017,1012,1007,31,19,10,34,14,NA,2.03,4,"Rain",184
Bremen,2013-06-16,20,14,9,11,8,6,82,60,34,1017,1014,1011,10,10,10,27,16,NA,0,5,"",245
Bremen,2013-06-17,24,17,10,13,11,8,100,64,36,1019,1017,1014,31,26,10,19,10,NA,0,8,"Fog",74
Bremen,2013-06-18,28,21,14,18,14,12,82,64,38,1016,1015,1014,31,28,19,16,11,NA,0,NA,"",87
Bremen,2013-06-19,28,23,19,21,18,14,100,71,38,1016,1013,1010,31,15,5,35,13,66,0.76,6,"Rain-Thunderstorm",84
Bremen,2013-06-20,27,22,16,20,18,17,100,87,52,1014,1012,1008,31,11,1,26,8,55,32,5,"Fog-Rain-Thunderstorm",75
Bremen,2013-06-21,19,18,15,18,16,14,100,90,69,1012,1009,1006,31,11,3,32,13,52,7.11,5,"Fog-Rain-Thunderstorm",226
Bremen,2013-06-22,22,18,14,15,13,12,94,76,53,1013,1011,1009,31,13,10,29,16,48,0,5,"Rain",208
Bremen,2013-06-23,19,16,13,14,12,10,94,80,57,1011,1009,1008,31,14,6,35,19,52,0.51,5,"Rain",209
Bremen,2013-06-24,18,14,12,14,12,11,94,83,63,1021,1016,1011,31,14,10,26,14,NA,1.02,5,"Rain",234
Bremen,2013-06-25,15,13,12,12,9,7,94,77,55,1026,1024,1021,31,14,8,32,16,45,0,5,"Rain",301
Bremen,2013-06-26,16,13,9,8,7,5,82,66,42,1026,1024,1023,31,13,10,34,21,48,0,5,"Rain",296
Bremen,2013-06-27,14,11,8,11,9,7,100,83,57,1023,1021,1020,26,13,10,26,13,NA,0.76,7,"Rain",252
Bremen,2013-06-28,14,12,9,12,10,9,100,89,75,1020,1017,1015,31,11,6,21,13,NA,1.02,6,"Rain",206
Bremen,2013-06-29,16,12,8,14,11,5,100,83,45,1022,1015,1010,31,9,2,34,16,52,0.51,6,"Rain",271
Bremen,2013-06-30,17,12,6,14,10,5,100,82,64,1023,1020,1017,31,15,10,24,11,NA,0,6,"Fog-Rain",244
Bremen,2013-07-01,21,17,13,15,13,10,95,76,47,1017,1015,1014,31,13,9,27,13,NA,0,6,"Fog",245
Bremen,2013-07-02,21,15,9,12,10,6,100,67,33,1016,1014,1010,31,15,10,13,6,NA,0,3,"",212
Bremen,2013-07-03,24,19,15,18,15,12,94,77,60,1014,1009,1006,31,15,6,19,11,NA,2.03,6,"Rain",197
Bremen,2013-07-04,22,19,16,17,16,15,100,82,64,1022,1018,1014,19,9,3,16,10,NA,0,6,"Rain",238
Bremen,2013-07-05,22,18,14,17,14,10,94,77,50,1031,1027,1023,26,11,8,19,10,NA,0,5,"Rain",290
Bremen,2013-07-06,22,15,8,14,11,8,100,70,38,1032,1031,1030,31,14,6,16,6,NA,0,1,"Fog",30
Bremen,2013-07-07,25,19,12,15,12,10,95,65,30,1032,1031,1030,10,10,10,19,10,NA,0,NA,"Fog",49
Bremen,2013-07-08,25,19,13,16,13,10,94,68,40,1032,1031,1029,31,16,10,21,11,NA,0,4,"",360
Bremen,2013-07-09,23,17,9,15,13,9,100,72,30,1030,1026,1023,31,15,8,23,11,NA,0,1,"Fog",307
Bremen,2013-07-10,17,14,12,14,12,9,94,77,50,1023,1021,1019,31,14,9,27,16,NA,0,5,"Rain",313
Bremen,2013-07-11,21,16,11,13,11,10,100,77,46,1022,1021,1010,31,14,5,23,14,NA,0,3,"",315
Bremen,2013-07-12,20,17,13,12,10,9,82,66,38,1023,1022,1021,31,14,10,18,11,NA,0,5,"",306
Bremen,2013-07-13,21,14,8,13,11,8,100,77,45,1023,1022,1022,31,13,0,19,10,NA,0,3,"Fog",295
Bremen,2013-07-14,19,17,12,15,12,10,94,79,57,1023,1022,1022,31,11,5,21,14,NA,0,6,"Rain",314
Bremen,2013-07-15,23,16,8,14,11,8,100,71,41,1023,1022,1022,31,14,10,19,8,NA,0,3,"Fog",296
Bremen,2013-07-16,24,17,9,15,13,9,100,76,41,1025,1023,1022,31,10,0,11,5,NA,0,6,"Fog",275
Bremen,2013-07-17,26,19,11,16,14,12,100,69,40,1025,1024,1023,31,14,8,19,6,NA,0,5,"Fog",347
Bremen,2013-07-18,26,19,13,15,14,12,100,67,36,1026,1025,1024,31,15,0,21,10,NA,0,1,"Fog",3
Bremen,2013-07-19,23,18,13,16,14,13,100,77,51,1025,1023,1022,31,14,3,29,14,NA,0,4,"",314
Bremen,2013-07-20,27,21,15,15,12,7,94,60,20,1023,1022,1021,31,14,10,19,11,NA,0,5,"Rain",35
Bremen,2013-07-21,30,21,12,14,11,8,88,49,18,1023,1021,1019,NA,NA,NA,14,10,NA,0,NA,"",95
Bremen,2013-07-22,32,23,14,15,11,5,100,49,12,1019,1017,1014,31,27,10,19,6,NA,0,NA,"Fog",94
Bremen,2013-07-23,31,23,16,15,12,9,82,48,19,1015,1014,1012,31,31,31,19,11,NA,0,NA,"",64
Bremen,2013-07-24,29,23,17,20,15,12,94,63,29,1015,1013,1012,31,15,7,27,13,NA,0,6,"Rain-Thunderstorm",103
Bremen,2013-07-25,28,22,16,20,17,14,100,77,33,1015,1014,1013,26,6,0,14,6,NA,0,4,"Fog",161
Bremen,2013-07-26,29,22,16,21,18,16,100,79,40,1015,1013,1012,31,13,5,34,6,NA,10.92,6,"Fog-Rain-Thunderstorm",178
Bremen,2013-07-27,29,22,16,20,18,17,100,83,42,1013,1009,1006,31,10,0,24,6,NA,13.97,5,"Fog-Rain-Thunderstorm",111
Bremen,2013-07-28,26,22,18,20,17,14,100,76,47,1013,1009,1004,31,14,6,29,10,NA,0,6,"Rain",232
Bremen,2013-07-29,27,20,14,18,16,11,100,79,30,1015,1013,1011,31,11,6,39,6,58,3.05,6,"Fog-Rain-Thunderstorm",208
Bremen,2013-07-30,23,19,14,17,14,11,100,76,40,1016,1014,1012,31,11,1,29,11,NA,4.06,4,"Fog-Rain",218
Bremen,2013-07-31,24,20,16,17,15,13,100,80,48,1018,1014,1010,31,13,6,26,18,NA,0,5,"Rain",251
Bremen,2013-08-01,30,23,16,18,16,14,100,69,32,1018,1015,1013,31,13,10,21,8,39,0,5,"Rain",174
Bremen,2013-08-02,34,26,18,18,16,12,83,52,17,1014,1011,1009,31,31,31,19,10,NA,0,NA,"",138
Bremen,2013-08-03,27,23,18,19,16,12,83,60,37,1021,1015,1009,31,15,10,24,13,NA,0,3,"Rain",242
Bremen,2013-08-04,27,20,14,16,13,7,100,62,22,1022,1021,1020,31,13,10,16,8,NA,0,2,"Fog",155
Bremen,2013-08-05,29,22,15,17,14,10,84,58,27,1021,1017,1012,31,19,10,23,11,NA,0,6,"",131
Bremen,2013-08-06,25,21,17,17,14,13,77,63,43,1016,1013,1010,31,11,10,27,19,NA,0,4,"Rain",255
Bremen,2013-08-07,23,18,13,18,13,11,94,70,42,1016,1013,1008,31,18,6,24,13,NA,6.1,6,"Rain",60
Bremen,2013-08-08,21,17,12,19,14,10,100,82,44,1020,1014,1009,26,7,3,26,11,NA,1.02,5,"Fog-Rain",279
Bremen,2013-08-09,23,16,9,13,11,8,100,70,28,1021,1020,1018,31,11,10,18,6,NA,0,6,"Fog",213
Bremen,2013-08-10,23,18,12,15,11,6,94,67,25,1019,1017,1016,31,12,10,29,11,NA,0,4,"Rain",246
Bremen,2013-08-11,21,17,12,14,11,6,100,70,32,1018,1016,1014,31,14,10,26,14,NA,0,5,"Rain",245
Bremen,2013-08-12,21,16,11,15,12,8,100,78,39,1015,1013,1012,31,12,9,24,11,NA,1.02,5,"Fog-Rain",239
Bremen,2013-08-13,20,14,9,14,11,8,100,84,46,1019,1015,1013,10,10,10,34,13,NA,4.06,3,"Fog-Rain-Thunderstorm",257
Bremen,2013-08-14,20,14,9,12,10,8,100,76,40,1023,1021,1019,31,12,10,29,14,NA,0,3,"Fog-Rain",272
Bremen,2013-08-15,23,16,8,16,12,8,100,80,41,1023,1021,1019,27,12,6,21,6,NA,0.25,5,"Fog-Rain",186
Bremen,2013-08-16,28,21,14,16,14,11,100,70,31,1019,1016,1014,31,13,6,21,10,NA,0,5,"Fog",194
Bremen,2013-08-17,24,20,16,17,16,14,100,80,51,1016,1014,1011,31,12,5,21,8,NA,0,5,"Rain",206
Bremen,2013-08-18,22,18,14,17,16,14,100,84,69,1013,1010,1009,31,12,1,26,13,40,4.06,5,"Fog-Rain",201
Bremen,2013-08-19,17,14,12,16,14,12,100,95,78,1022,1015,1012,31,6,0,24,8,NA,16,7,"Fog-Rain",39
Bremen,2013-08-20,20,15,10,14,12,8,100,79,47,1028,1026,1022,31,14,10,19,10,NA,0,5,"Fog",279
Bremen,2013-08-21,22,16,9,13,11,8,100,72,32,1028,1026,1023,31,16,0,11,5,NA,0,6,"Fog",188
Bremen,2013-08-22,24,17,11,13,12,9,100,67,31,1023,1021,1019,31,17,2,13,5,NA,0,4,"Fog",84
Bremen,2013-08-23,23,19,16,13,12,10,77,59,39,1020,1019,1017,31,15,10,24,13,NA,0,6,"Rain",101
Bremen,2013-08-24,25,19,14,12,11,9,82,55,29,1018,1014,1011,31,24,10,34,18,NA,0,6,"",97
Bremen,2013-08-25,25,19,14,12,10,7,82,53,23,1017,1014,1012,31,31,31,29,19,NA,0,NA,"",73
Bremen,2013-08-26,23,18,12,11,9,6,88,56,24,1020,1018,1017,31,31,31,27,18,NA,0,NA,"",61
Bremen,2013-08-27,23,16,9,12,9,7,94,62,29,1019,1018,1016,10,10,10,26,13,NA,0,5,"Fog",74
Bremen,2013-08-28,24,17,10,13,11,8,94,60,28,1021,1019,1017,31,11,0,19,8,NA,0,1,"Fog",4
Bremen,2013-08-29,24,16,8,15,12,8,100,76,37,1022,1021,1019,26,10,0,16,5,NA,0,6,"Fog",243
Bremen,2013-08-30,24,17,11,14,12,10,100,72,37,1020,1019,1017,26,11,5,21,6,NA,0,6,"Fog",233
Bremen,2013-08-31,19,15,10,17,12,7,100,80,42,1022,1019,1016,31,11,6,32,11,47,0.76,4,"Rain",263
Bremen,2013-09-01,19,13,8,11,9,6,94,71,36,1024,1023,1021,31,16,10,34,13,NA,0,6,"Rain",257
Bremen,2013-09-02,17,16,14,16,13,10,94,85,69,1022,1019,1017,31,11,3,32,24,NA,0.76,6,"Rain",260
Bremen,2013-09-03,21,17,14,17,16,14,100,86,68,1026,1024,1022,26,13,10,26,18,NA,0,6,"Fog-Rain",279
Bremen,2013-09-04,22,18,13,16,16,14,100,84,57,1027,1024,1021,31,13,10,14,5,NA,0,6,"Fog",39
Bremen,2013-09-05,28,21,15,17,15,14,100,71,37,1022,1016,1012,31,22,10,23,14,NA,0,2,"",116
Bremen,2013-09-06,30,23,16,16,14,12,82,56,25,1012,1010,1008,31,27,18,27,18,NA,0,NA,"",120
Bremen,2013-09-07,24,19,13,19,17,13,100,84,59,1019,1015,1011,31,12,3,19,10,NA,1.02,6,"Fog-Rain",318
Bremen,2013-09-08,17,14,12,18,14,12,100,92,75,1020,1017,1014,31,8,2,37,10,58,1.02,6,"Rain",290
Bremen,2013-09-09,18,14,11,13,12,9,100,91,55,1019,1016,1013,31,12,6,24,6,NA,3.05,6,"Rain-Thunderstorm",239
Bremen,2013-09-10,13,11,9,12,11,8,100,92,75,1013,1009,1007,31,10,3,23,10,NA,6.1,7,"Fog-Rain",146
Bremen,2013-09-11,15,12,9,12,11,9,100,91,72,1013,1010,1008,31,10,3,21,6,NA,7.11,6,"Fog-Rain",331
Bremen,2013-09-12,19,14,11,13,12,10,100,83,54,1017,1014,1013,31,13,10,23,10,NA,0,6,"Rain",321
Bremen,2013-09-13,21,16,12,14,12,11,100,82,47,1019,1017,1016,31,13,6,19,8,NA,0,5,"Rain",252
Bremen,2013-09-14,17,14,12,17,14,11,100,94,88,1017,1011,1008,26,9,2,27,10,NA,5.08,6,"Rain",153
Bremen,2013-09-15,17,13,10,13,10,8,100,80,55,1011,1008,1002,31,14,10,24,14,NA,1.02,6,"Rain",238
Bremen,2013-09-16,16,11,6,12,8,5,100,78,41,1003,998,996,31,12,5,34,21,NA,0.25,5,"Rain",228
Bremen,2013-09-17,15,10,5,9,7,4,94,81,53,1001,999,997,31,17,10,34,16,NA,0.76,5,"Rain",213
Bremen,2013-09-18,14,10,7,9,8,6,100,85,59,1003,998,994,31,13,10,18,10,NA,0,6,"Fog-Rain",253
Bremen,2013-09-19,17,11,6,10,8,6,100,83,49,1009,1007,1003,31,13,10,24,11,42,0,6,"Fog-Rain",240
Bremen,2013-09-20,17,13,10,14,12,9,100,88,67,1019,1011,1006,31,12,4,29,16,NA,2.03,6,"Rain",256
Bremen,2013-09-21,17,13,9,11,11,9,100,81,56,1026,1024,1019,31,14,10,18,10,NA,0,6,"Rain",256
Bremen,2013-09-22,19,16,11,16,13,10,94,87,71,1026,1025,1023,26,11,6,26,11,NA,0,5,"Rain",240
Bremen,2013-09-23,18,14,11,15,14,11,100,87,70,1024,1023,1020,31,12,1,29,19,NA,0,6,"Fog",281
Bremen,2013-09-24,17,13,10,14,13,11,100,93,69,1021,1017,1015,31,8,0,18,8,NA,0.51,6,"Fog-Rain",285
Bremen,2013-09-25,14,13,12,13,12,11,100,93,82,1016,1012,1008,26,11,3,19,8,NA,0,6,"Rain",110
Bremen,2013-09-26,14,10,5,13,9,5,100,84,58,1020,1014,1008,31,11,1,29,11,NA,0,5,"Fog-Rain",18
Bremen,2013-09-27,16,9,2,9,6,2,100,83,38,1021,1019,1018,26,6,0,14,3,NA,0,2,"Fog",346
Bremen,2013-09-28,16,9,1,9,6,2,100,80,42,1018,1017,1015,31,7,0,19,6,NA,0,2,"Fog",76
Bremen,2013-09-29,16,11,6,7,5,4,93,69,38,1017,1016,1014,10,10,10,29,19,NA,0,1,"",89
Bremen,2013-09-30,14,10,5,5,4,2,93,69,34,1016,1015,1013,10,10,10,32,19,NA,0,1,"",88
Bremen,2013-10-01,14,9,3,5,3,2,93,70,36,1020,1017,1016,31,16,10,26,18,NA,0,1,"",84
Bremen,2013-10-02,14,8,2,4,2,-2,93,63,24,1024,1022,1020,31,31,31,34,16,55,0,NA,"",106
Bremen,2013-10-03,14,9,4,2,1,0,81,55,29,1024,1022,1019,NA,NA,NA,34,23,58,0,NA,"",120
Bremen,2013-10-04,14,10,6,9,4,0,94,65,43,1020,1017,1015,26,15,10,27,19,NA,0,6,"Rain",127
Bremen,2013-10-05,18,13,9,15,11,8,100,89,71,1021,1017,1014,23,9,0,18,6,NA,0,6,"Fog",136
Bremen,2013-10-06,17,12,8,13,12,9,100,89,64,1026,1024,1021,31,11,3,14,6,NA,0,6,"Fog-Rain",262
Bremen,2013-10-07,18,13,8,11,9,8,100,80,45,1027,1026,1025,26,13,10,14,5,NA,0,5,"Fog",190
Bremen,2013-10-08,17,10,3,12,8,4,100,84,48,1026,1024,1021,18,7,0,19,5,NA,0,6,"Fog",202
Bremen,2013-10-09,16,13,11,14,12,9,100,89,72,1022,1015,1006,26,9,0,32,11,NA,3.05,6,"Fog-Rain",237
Bremen,2013-10-10,13,8,4,9,6,4,100,84,57,1013,1007,1005,31,16,10,23,11,NA,0,4,"Fog-Rain",243
Bremen,2013-10-11,14,9,3,12,10,5,100,88,76,1017,1015,1013,19,7,3,35,16,53,2.03,7,"Rain",48
Bremen,2013-10-12,12,11,9,12,10,8,100,94,87,1021,1018,1015,26,9,3,26,13,NA,6.1,7,"Rain",85
Bremen,2013-10-13,11,8,5,9,7,5,100,85,67,1019,1017,1014,26,12,8,21,13,NA,0,5,"Rain",146
Bremen,2013-10-14,14,9,4,9,6,3,93,83,61,1019,1015,1012,31,23,10,19,13,NA,0,6,"",125
Bremen,2013-10-15,13,10,7,10,8,6,100,89,66,1012,1007,1005,26,10,3,19,13,NA,0.25,6,"Fog-Rain",194
Bremen,2013-10-16,13,9,6,11,9,8,100,92,78,1013,1010,1007,10,6,3,14,10,NA,0,6,"Rain",244
Bremen,2013-10-17,15,12,9,11,10,9,100,87,59,1012,1007,1004,19,9,5,50,23,76,1.02,6,"Rain",236
Bremen,2013-10-18,12,9,6,9,8,4,100,86,53,1020,1017,1012,31,14,10,29,18,NA,0.25,6,"Rain",293
Bremen,2013-10-19,15,9,5,13,7,4,94,82,66,1020,1012,1007,26,15,10,24,14,NA,0,6,"Rain",128
Bremen,2013-10-20,19,16,12,14,13,12,94,86,69,1011,1010,1007,31,13,8,21,14,NA,0,6,"Rain-Thunderstorm",210
Bremen,2013-10-21,17,14,12,13,12,10,94,86,73,1013,1011,1009,31,14,8,29,16,47,0,5,"Rain-Thunderstorm",200
Bremen,2013-10-22,21,16,11,16,13,11,94,82,61,1012,1008,1002,31,30,27,23,13,NA,3.05,NA,"",145
Bremen,2013-10-23,19,17,14,15,13,11,94,81,63,1008,1003,1001,31,12,10,27,16,NA,0,4,"Rain",197
Bremen,2013-10-24,15,10,6,12,8,5,100,80,45,1019,1015,1008,31,12,10,32,16,NA,0,2,"Fog-Rain",236
Bremen,2013-10-25,16,11,5,14,9,4,100,88,79,1019,1014,1009,31,14,10,23,11,NA,0.25,6,"Fog-Rain",142
Bremen,2013-10-26,19,17,14,14,13,12,100,86,63,1011,1009,1007,31,10,5,26,14,NA,0,4,"Rain",207
Bremen,2013-10-27,16,14,13,13,11,8,94,79,59,1008,1001,997,26,11,6,45,21,71,0.51,3,"Rain",208
Bremen,2013-10-28,18,14,11,13,10,7,94,75,43,1002,994,987,31,12,6,72,32,100,2.03,5,"Rain",219
Bremen,2013-10-29,13,10,7,8,7,6,93,77,60,1013,1007,1002,31,14,7,37,27,50,0.76,4,"Rain",227
Bremen,2013-10-30,12,9,5,8,6,5,100,85,63,1024,1019,1013,31,14,10,29,19,47,0,2,"Rain",227
Bremen,2013-10-31,12,8,4,7,6,4,93,78,59,1024,1020,1015,31,18,10,26,16,NA,0,6,"Rain",197
Bremen,2013-11-01,12,11,9,9,8,7,93,83,70,1016,1012,1008,27,14,10,26,18,NA,0,6,"Rain",207
Bremen,2013-11-02,11,9,8,10,9,7,100,95,86,1008,1001,998,18,8,3,19,11,NA,4.06,6,"Rain",184
Bremen,2013-11-03,12,9,7,11,7,4,100,82,54,999,997,996,31,11,6,50,24,69,0.25,4,"Rain",219
Bremen,2013-11-04,12,9,5,11,7,5,100,92,79,998,987,979,26,10,3,34,21,48,7.87,6,"Rain",221
Bremen,2013-11-05,9,7,5,7,5,3,100,87,69,996,993,989,31,13,6,26,21,NA,0,5,"Rain",211
Bremen,2013-11-06,10,8,5,9,6,4,100,88,70,1001,996,988,31,12,3,37,21,58,0,6,"Rain",236
Bremen,2013-11-07,14,10,7,13,9,6,100,89,73,1008,1002,995,26,9,3,37,18,47,0,6,"Rain",238
Bremen,2013-11-08,11,8,6,8,7,6,100,93,75,1010,1007,1000,26,8,1,21,8,NA,1.02,7,"Fog-Rain",174
Bremen,2013-11-09,11,8,6,9,6,3,94,79,57,1006,1003,998,31,14,9,47,27,66,0.25,5,"Rain",213
Bremen,2013-11-10,8,5,2,6,4,2,100,89,67,1019,1006,997,31,13,10,29,19,42,1.02,4,"Rain",268
Bremen,2013-11-11,9,6,3,6,4,2,100,82,58,1029,1026,1019,31,15,10,19,11,NA,0,4,"Rain",227
Bremen,2013-11-12,8,7,6,8,4,2,100,83,61,1028,1024,1022,10,6,2,24,18,NA,0.51,6,"Rain",220
Bremen,2013-11-13,10,6,2,8,4,3,100,92,66,1030,1028,1026,31,11,2,23,10,NA,0,3,"Fog",244
Bremen,2013-11-14,7,4,3,6,4,3,100,88,76,1026,1020,1017,26,12,5,19,13,NA,0.25,7,"Rain",192
Bremen,2013-11-15,7,7,5,6,6,5,100,93,85,1032,1027,1021,7,5,3,13,5,NA,0,7,"Rain",205
Bremen,2013-11-16,7,6,5,7,6,4,100,95,87,1031,1029,1026,8,5,1,23,13,NA,0,7,"",238
Bremen,2013-11-17,8,7,6,8,7,5,100,97,93,1027,1024,1020,5,3,1,14,8,NA,0.51,7,"Rain",183
Bremen,2013-11-18,6,6,5,7,5,4,100,94,86,1021,1011,1006,8,6,3,14,10,NA,0,7,"Rain",174
Bremen,2013-11-19,7,6,4,6,4,3,100,92,81,1009,1006,1004,26,6,2,24,13,NA,1.02,7,"Rain",248
Bremen,2013-11-20,6,2,-1,3,2,-1,100,91,75,1008,1005,1002,31,12,1,14,10,NA,0,5,"Fog",160
Bremen,2013-11-21,5,1,-2,1,-1,-2,100,89,65,1009,1005,1002,31,14,10,18,11,NA,0,4,"",52
Bremen,2013-11-22,5,3,1,4,3,0,100,93,83,1016,1013,1009,19,10,5,21,16,NA,0.25,6,"Rain",22
Bremen,2013-11-23,6,2,-1,5,3,-1,100,91,78,1021,1019,1016,31,12,0,21,13,NA,0,6,"Fog-Rain",360
Bremen,2013-11-24,7,2,-3,6,0,-5,100,79,36,1027,1022,1019,31,12,4,29,10,NA,0,5,"Fog-Rain",310
Bremen,2013-11-25,4,0,-5,3,-2,-5,100,86,50,1033,1029,1027,31,14,10,23,8,NA,0,3,"Rain",303
Bremen,2013-11-26,6,0,-6,1,-2,-6,100,93,56,1034,1033,1032,26,12,10,11,6,NA,0,6,"Fog-Rain",244
Bremen,2013-11-27,8,4,1,8,4,1,100,97,86,1033,1030,1028,19,5,1,24,11,NA,0.25,7,"Rain",234
Bremen,2013-11-28,9,8,7,9,6,3,100,85,68,1029,1028,1027,31,12,3,23,18,NA,0,6,"Rain",290
Bremen,2013-11-29,7,6,4,6,4,3,100,88,66,1027,1016,1007,26,13,5,35,21,50,4.06,6,"Rain",252
Bremen,2013-11-30,7,4,3,6,4,2,100,91,71,1024,1016,1007,31,14,5,29,19,NA,0.51,5,"Fog-Rain",284
Bremen,2013-12-01,8,5,2,7,5,2,100,91,77,1031,1026,1024,31,13,5,27,13,42,0.25,6,"Fog-Rain",277
Bremen,2013-12-02,5,1,-2,4,1,-2,100,98,85,1035,1034,1031,19,3,0,11,6,NA,0,5,"Fog",162
Bremen,2013-12-03,3,0,-4,3,-1,-3,100,99,93,1032,1028,1024,13,7,1,10,5,NA,0,4,"Fog",179
Bremen,2013-12-04,6,2,-2,6,3,1,100,95,87,1025,1022,1019,26,9,3,29,14,47,1.02,5,"Rain",240
Bremen,2013-12-05,5,3,1,3,2,-2,100,86,65,1024,1011,998,31,14,8,61,29,84,5.08,6,"Rain-Thunderstorm",247
Bremen,2013-12-06,3,1,0,1,-1,-3,96,87,70,1018,1010,1004,31,11,3,48,37,69,0.76,4,"Rain-Snow-Hail-Thunderstorm",278
Bremen,2013-12-07,4,2,-1,4,1,-3,100,92,71,1022,1021,1018,31,12,2,26,16,NA,0,6,"Rain-Snow",252
Bremen,2013-12-08,9,6,2,8,6,3,100,90,80,1021,1019,1017,31,10,2,39,21,NA,0,6,"Rain",242
Bremen,2013-12-09,9,8,8,9,8,7,100,96,87,1030,1023,1018,19,7,2,35,27,NA,4.06,7,"Rain",265
Bremen,2013-12-10,8,7,5,8,6,4,100,94,82,1035,1033,1031,7,5,3,21,14,NA,0,8,"Rain",228
Bremen,2013-12-11,4,4,3,5,4,3,100,97,91,1034,1033,1032,5,2,0,18,11,NA,0,7,"Fog",205
Bremen,2013-12-12,4,2,0,4,2,0,100,100,97,1032,1028,1025,6,2,0,16,11,NA,0,7,"Fog",179
Bremen,2013-12-13,5,2,-1,3,1,-1,100,94,80,1025,1023,1021,19,10,3,16,10,NA,0,5,"Fog",194
Bremen,2013-12-14,6,2,-2,6,2,-2,100,97,89,1026,1023,1020,18,6,2,23,11,NA,0.25,6,"Rain",209
Bremen,2013-12-15,8,6,3,7,5,2,93,87,66,1026,1023,1021,26,11,3,34,21,48,0.51,6,"Rain",208
Bremen,2013-12-16,10,8,6,7,4,1,87,71,49,1024,1021,1020,31,14,10,26,18,40,0,6,"Rain",204
Bremen,2013-12-17,7,6,5,6,4,3,100,81,52,1025,1023,1020,31,13,5,19,13,NA,0,6,"Rain",174
Bremen,2013-12-18,9,7,4,6,4,2,100,86,71,1023,1016,1009,31,13,5,19,11,NA,0,6,"",159
Bremen,2013-12-19,9,4,1,8,5,1,100,92,71,1013,1005,1001,31,11,1,29,19,52,2.03,6,"Fog-Rain",189
Bremen,2013-12-20,6,3,-1,4,3,0,100,93,81,1025,1019,1013,23,7,0,23,13,NA,0.25,3,"Fog-Rain",203
Bremen,2013-12-21,8,6,3,4,2,-2,87,70,42,1025,1020,1013,31,14,10,34,24,50,0,7,"Rain",208
Bremen,2013-12-22,10,8,6,7,5,-2,93,78,41,1013,1011,1008,31,14,10,37,27,58,0,5,"Rain",218
Bremen,2013-12-23,12,8,4,6,4,2,93,80,59,1014,1009,997,31,12,5,40,24,60,0,5,"Rain-Thunderstorm",204
Bremen,2013-12-24,13,10,8,8,6,3,93,67,45,998,991,987,31,13,10,45,37,69,1.02,7,"Rain",194
Bremen,2013-12-25,10,6,2,9,6,1,100,88,68,995,989,983,31,14,9,29,14,NA,0,6,"Rain",185
Bremen,2013-12-26,6,3,0,5,3,0,100,99,90,1001,996,994,31,7,1,13,5,NA,0,6,"Fog-Rain",136
Bremen,2013-12-27,10,6,2,7,4,1,95,82,56,1002,997,994,31,10,5,40,21,55,0.51,6,"Rain",185
Bremen,2013-12-28,7,6,4,7,6,4,100,95,86,1004,999,995,31,11,3,19,11,NA,3.05,6,"Rain",202
Bremen,2013-12-29,6,4,3,5,4,3,100,90,79,1020,1011,1004,31,9,3,26,14,NA,0,6,"Rain",227
